cgcb,65,1564
deac,65,464
eiga,65,8164
acdf,66,2465
bhfj,66,4665
biaj,66,5065
echc,66,4165
hjfb,66,265
jhac,66,9465
bffe,67,9466
cgie,67,1966
dhda,67,5766
eaid,67,3966
fach,67,6666
fgfh,67,8866
fiii,67,2566
gadj,67,7266
ghbj,67,5566
hdhj,67,4566
hhfh,67,3666
ifja,67,9866
ijdh,67,2866
ijhj,67,1266
aagh,68,9867
cjbi,68,6667
difj,68,3567
fifb,68,4367
gggj,68,2767
cfad,69,2468
ddba,69,7368
deee,69,5468
deig,69,6868
diab,69,5268
eiff,69,1268
gbdg,69,9368
hddh,69,6668
ihch,69,7068
jfhg,69,2568
jfib,69,768
dhii,70,8869
diif,70,9369
ecae,70,4869
feeh,70,769
adag,71,4870
bcij,71,5870
bghc,71,1770
bjdc,71,3770
cbfb,71,6070
dbcb,71,4270
ebia,71,3070
eiai,71,570
fedb,71,7970
gifi,71,2770
acaj,72,5271
bhge,72,5571
caia,72,1571
cejf,72,2671
dagg,72,2671
djbe,72,1171
hfgi,72,9471
jcbb,72,8371
aead,73,3972
aicd,73,2472
bbai,73,2972
cefd,73,6672
dace,73,872
eijh,73,2172
fbce,73,8372
gbgc,73,5072
gbid,73,4372
ibbi,73,9272
iiad,73,2072
ahje,74,2473
biea,74,4673
dfgc,74,4973
eeji,74,6773
fdff,74,4973
fdib,74,873
jdih,74,1473
chib,75,3574
dchg,75,274
ebfe,75,774
egef,75,2374
hcjc,75,9574
jbic,75,3174
jcgj,75,7374
bbhg,76,4775
dgej,76,9175
ehie,76,5475
fida,76,6775
hecj,76,175
iacg,76,675
jaed,76,2475
jjia,76,4275
ahcg,77,6876
aiee,77,2576
cdea,77,3076
cjjb,77,1376
edfj,77,2176
edif,77,4376
fccb,77,9776
fcgd,77,2876
fhdd,77,5976
gjde,77,2376
haaj,77,4676
ihfd,77,5176
afaa,78,6477
afcb,78,9377
bhed,78,877
cdbe,78,8777
cfbj,78,9077
dcjh,78,7077
jcdc,78,4477
ebci,79,9078
fdbd,79,2278
ghih,79,1578
iadb,79,678
ajca,80,579
bdha,80,7579
cedc,80,9979
dicc,80,1079
egfa,80,2579
fgid,80,8779
gdda,80,779
gdeg,80,3579
igfg,80,1179
jgij,80,2079
aafb,81,8980
aegg,81,3080
cfgg,81,2980
dcbd,81,3480
eceg,81,3880
fdhg,81,7680
fgjj,81,1380
hbjf,81,8980
aibi,82,1281
bigb,82,81
eicj,82,8581
fcec,83,5082
feje,83,1782
geif,83,6482
hfhd,83,982
jdgg,83,5182
jijj,83,1482
ajhi,84,6683
ajjj,84,9583
bjch,84,8683
cidb,84,7983
efbb,84,9283
eide,84,3083
fabb,84,7183
ffee,84,8883
ichi,84,5483
jage,84,3883
jbgb,84,4183
jfai,84,6283
jiid,84,4083
eaca,85,7184
eegb,85,3084
gbeb,85,7684
hdaa,85,5284
dcib,86,8985
eadg,86,2385
hife,86,3785
jche,86,1785
djdf,87,9286
gebh,87,7186
icgc,87,2086
idah,87,486
ieae,87,9086
jafj,87,9986
jfde,87,3986
jica,87,5386
ahba,88,9987
bfdd,88,5687
cije,88,687
daef,88,6287
ejij,88,1087
ifdi,88,4787
jegd,88,687
jifh,88,3987
edbh,89,7988
edja,89,6988
fieg,89,5488
icca,89,8288
jgba,89,9088
jhdj,89,7988
aefa,90,7689
bebf,90,7689
djgb,90,5089
eddi,90,5489
eiib,90,9889
fbad,90,7989
fghi,90,6689
fhci,90,2589
gdhc,90,7589
idjg,90,6589
ijbg,90,8189
ahhd,91,5090
gajb,91,4690
gfhh,91,6990
iaje,91,8590
fjfj,92,3691
gabi,92,8791
hcef,92,9591
jcch,92,1791
jdce,92,3991
jhgf,92,891
ddgi,93,3692
ecda,93,6992
fbgg,93,3992
hhca,93,9992
jecb,93,3792
jehj,93,8292
acgb,94,2393
ejba,94,9293
fbhb,94,93
fcie,94,5693
gjhg,94,4893
hgee,94,6893
hhid,94,1993
jabh,94,7293
jhee,94,9193
caej,95,7394
ciba,95,8194
ddaf,95,5894
fcdh,95,4894
habe,95,1094
hfaf,95,9694
jbea,95,9894
jcei,95,9794
abed,96,3095
aheh,96,1995
bdjb,96,695
begc,96,3195
cfef,96,2595
dccj,96,9895
dfeb,96,3895
egih,96,95
iijc,96,3695
adbb,97,3396
agai,97,296
bhif,97,996
cfce,97,6496
dbaa,97,3496
ffgf,97,396
gfaj,97,196
hgjb,97,9696
idia,97,4396
jgaf,97,2696
abcc,98,1697
acea,98,9697
agff,98,2297
babg,98,6397
befh,98,4597
degf,98,6797
dgdd,98,5597
fcbg,98,6697
gcci,98,5597
haji,98,6197
jieb,98,4297
jihi,98,2497
ajfh,99,6598
bhja,99,6198
dcff,99,5798
djaj,99,5998
efhe,99,798
gege,99,5898
hfje,99,7898
hiia,99,3098
idbc,99,998
ihag,99,998
aaii,100,1699
aehb,100,9199
agga,100,2699
dfbf,100,6899
dibh,100,299
feaf,100,4499
ghjc,100,1199
cbfc,1,8600
cjfa,1,5200
eaec,1,500
ebbd,1,3800
edac,1,800
fcge,1,4400
fije,1,4800
ghae,1,6500
idai,1,4200
adbc,2,2401
ahfd,2,2401
ddch,2,1801
hceg,2,5501
ifcd,2,5001
jaee,2,3201
jdjd,2,3001
jhbj,2,5501
jhef,2,9901
bifh,3,9902
dgjh,3,4402
ecdb,3,2302
ieij,3,3602
aaij,4,8103
adjg,4,7803
bdfa,4,7703
ddhe,4,3903
debj,4,2303
efjg,4,4103
fbfb,4,3803
ffjc,4,4803
fjig,4,2003
gcde,4,2503
ghhc,4,6903
gjhh,4,4903
jiec,4,4203
aahd,5,4404
aeii,5,8904
cbcg,5,8004
dbed,5,8504
djeb,5,5804
edcd,5,8004
jfdf,5,3204
ajaa,6,4905
badi,6,4605
echd,6,4805
hjij,6,9705
aehc,7,3506
dheh,7,8106
fabc,7,8806
fgdh,7,1006
fghj,7,6706
gcff,7,3806
haca,7,9006
iaei,7,4906
iehd,7,206
jhih,7,3906
aafc,8,8807
bfhg,8,7307
hcae,8,9207
ihej,8,3807
jbid,8,4407
abcd,9,1008
beie,9,5208
cbdb,9,4008
dece,9,1308
efci,9,5708
fbii,9,608
fhib,9,9008
gaad,9,3908
hcfb,9,1208
hfch,9,8608
hhec,9,708
jgfd,9,4708
aacg,10,8809
agdf,10,9709
ahag,10,5509
ahch,10,6909
dhfc,10,3309
ggah,10,4409
gghf,10,3909
hhaa,10,1809
ibgg,10,6009
idde,10,2709
ihjg,10,7709
acca,11,1410
fiaf,11,6010
fjdj,11,1110
gfbf,11,10
hefg,11,5210
hide,11,2910
ajdh,12,111
bcbb,12,5811
effe,12,2611
ggfe,12,8011
ieba,12,7711
jeab,12,8611
ecba,13,2212
eiji,13,5912
ifgf,13,3512
ihhf,13,1812
jifi,13,5212
abdj,14,2213
cbij,14,6013
fafe,14,913
hafh,14,2913
hibd,14,4313
higa,14,5013
iiae,14,8513
jabi,14,713
jbca,14,3213
aghh,15,2614
ahgj,15,8914
baed,15,3714
bcdc,15,8314
bcgj,15,1714
cebc,15,5214
dbdi,15,6614
ddgj,15,3614
ecfc,15,7114
eejj,15,7314
efbc,15,4214
gcbd,15,9514
ibad,15,7314
ichj,15,3114
ieeh,15,2914
igbf,15,6414
ijbh,15,9514
ahbb,16,8215
ajhj,16,2615
cahg,16,3115
chbe,16,6815
dead,16,8715
diha,16,3315
eabg,16,6115
hcjd,16,2915
hjeh,16,3315
acjj,17,5416
aecf,17,1216
aifa,17,8216
bdih,17,4616
ccac,17,3316
ceci,17,8916
eaie,17,5516
fdic,17,6016
gfid,17,316
jfji,17,3116
agfg,18,1017
bbbe,18,3617
bibf,18,5717
cidc,18,117
dgcj,18,9917
gige,18,7517
idcj,18,517
ifig,18,1217
bgcg,19,518
bhjb,19,5318
digf,19,9418
ecij,19,4518
ehif,19,2418
ghii,19,2318
hfag,19,5718
iigh,19,4918
iihc,19,318
jecc,19,3118
bgfc,20,3719
cfae,20,7019
cjce,20,6219
dfhj,20,9119
eahj,20,9219
ecaf,20,9019
fjha,20,1119
gied,20,4119
hgce,20,4919
bieb,21,620
ccjb,21,7420
cjef,21,8820
diee,21,6720
haeb,21,4220
hiff,21,9420
jhgg,21,120
egii,22,421
hegb,22,621
hiai,22,4821
ibef,22,2821
bhig,23,7322
cdjj,23,22
cfeg,23,522
cgge,23,6422
dbja,23,7422
dcfg,23,622
fced,23,3122
fdfg,23,7822
ibhb,23,722
jigd,23,2422
abbi,24,1323
aeeg,24,5123
ajbg,24,8823
cifd,24,8223
dfdh,24,2023
gija,24,7323
hedf,24,2123
igjj,24,3923
jcfe,24,7123
jjff,24,8423
aaaf,25,2624
bjjg,25,4324
dahc,25,324
dbge,25,6524
dcic,25,324
ddbb,25,1724
fcif,25,5724
ieje,25,5724
affj,26,7325
aice,26,9225
bdjc,26,3525
eeca,26,1125
fjbi,26,525
hdge,26,6825
ihia,26,6025
iiii,26,5025
adfe,27,6926
ahei,27,2926
bfjh,27,1426
bijj,27,4626
cejg,27,2026
dehb,27,1526
eaaa,27,6326
ehed,27,6826
gddb,27,6126
giif,27,8726
idib,27,8126
iieg,27,6226
jicb,27,9626
afja,28,7827
cgbh,28,2227
deef,28,6327
eiaj,28,5627
gbfi,28,1027
hebe,28,4627
hggg,28,5127
bggi,29,4428
cade,29,7228
dcgb,29,8328
dgbd,29,6328
faci,29,4828
fccc,29,6628
fedc,29,828
fgie,29,8328
hbej,29,5328
ihah,29,3028
acfh,30,3429
bcjf,30,9429
cedd,30,3229
egeg,30,8729
ehbh,30,4129
gdba,30,3129
gdhd,30,9329
habf,30,3229
hhbg,30,1829
hhdh,30,2129
aibj,31,830
bjia,31,6830
cjjc,31,5630
ejag,31,5730
faia,31,1430
fehe,31,3730
hccf,31,9030
hgjc,31,2730
iggc,31,3430
jcej,31,1030
dfaa,32,6031
djjj,32,4431
efdd,32,7831
fhbd,32,4031
jaac,32,5431
agaj,33,3232
aief,33,7332
bcfd,33,4032
bhgf,33,6132
gcga,33,7232
chhh,34,1833
hhgd,34,933
jchf,34,8333
jjde,34,5633
jjib,34,3933
aggb,35,4434
ajfi,35,9634
cdbf,35,4034
cefe,35,934
dbif,35,3434
didj,35,8134
eagd,35,7634
edgf,35,6234
edig,35,4834
ehdi,35,3934
hbia,35,9534
hjdb,35,4334
iadc,35,7434
abee,36,835
ceah,36,4735
ffad,36,5135
fhcj,36,5435
fjjb,36,7835
ggjg,36,1835
hdbh,36,2535
hhcb,36,5535
ijab,36,2535
jfbe,36,6535
jgei,36,3335
achi,37,3636
bche,37,9936
dacf,37,6836
dbab,37,9336
dchh,37,9236
dfcb,37,8636
jeja,37,4536
jhce,37,136
agea,38,7337
bbhh,38,7737
chaj,38,2337
ddei,38,5437
dghg,38,8037
eefh,38,4737
egcf,38,4737
fhjh,38,4737
fidb,38,8437
gdfc,38,8237
jgch,38,7537
jggj,38,9237
jiie,38,2837
adci,39,1938
ebcj,39,2338
ebib,39,4938
fdji,39,4438
hiib,39,1038
idhg,39,1938
igeb,39,38
jbgc,39,6438
jgbb,39,7838
ajec,40,39
bgba,40,439
cfgh,40,3539
dgib,40,4639
djfh,40,6339
egfb,40,3939
fdaj,40,3439
ggia,40,7239
gjgb,40,4939
hgad,40,5439
iegi,40,3139
jajb,40,4839
jcbc,40,4339
jfhh,40,939
bbdf,41,2140
ccee,41,8640
cdfh,41,9140
cehf,41,8240
djdg,41,8140
fdbe,41,8240
gbaa,41,3540
hbhf,41,3040
iafd,41,6340
icdh,41,4040
jeif,41,6340
jghe,41,2940
bdef,42,4741
bjbc,42,4141
cbeh,42,3941
cgab,42,5341
daae,42,9641
dhaf,42,8141
dhcg,42,2241
gjji,42,341
idjh,42,1741
aagi,43,6742
bbaj,43,3242
bcch,43,1142
bjhf,43,442
cbje,43,1342
cfjd,43,5842
dijb,43,7242
ebjh,43,2942
ehab,43,5642
gace,43,1842
gbcb,43,5842
gbdh,43,2242
jbeb,43,6042
jeed,43,9242
jhjc,43,9042
beec,44,5143
dfec,44,1243
dgai,44,7743
eddj,44,8443
ehge,44,4143
ffce,44,2543
gbie,44,4343
gecd,44,5043
hfbb,44,2943
hhhj,44,9143
aeae,45,2844
dhdb,45,5644
eggh,45,3744
fggd,45,7044
hdja,45,3744
ibfa,45,8344
jagf,45,9444
jjjh,45,8444
ahhe,46,2245
bfga,46,1645
ccbi,46,8445
fjgf,46,8845
hajj,46,945
hbdd,46,9245
hchc,46,5645
hjba,46,6345
hjje,46,8245
jbhi,46,8345
jhfa,46,3545
bdbj,47,6046
deih,47,2846
faej,47,5046
fffa,47,1346
fgcb,47,5846
jjai,47,4046
bdhb,48,5547
cijf,48,8047
egae,48,8147
eidf,48,9347
fbgh,48,5547
feei,48,2547
gcjh,48,5847
ghcf,48,8347
ijif,48,447
jbfh,48,2347
bgeh,49,6648
chea,49,2248
chfg,49,6148
edjb,49,7448
ejjf,49,7848
ceej,50,2749
ehcc,50,3249
ehfj,50,9149
fejf,50,9749
gahb,50,6449
gajc,50,7549
gfjj,50,9549
gjaj,50,8249
idbd,50,5549
iifb,50,4349
ahjf,51,9450
bafj,51,6850
bdad,51,5850
ccha,51,2650
cfda,51,8350
eehi,51,4550
ffhb,51,9050
gdgi,51,9050
gjic,51,8250
hded,51,7550
hhie,51,7750
ihci,51,8350
ajie,52,7151
degg,52,4551
ghgh,52,2351
hdcc,52,5851
iecg,52,6751
ijge,52,1651
babh,53,2152
cjad,53,9652
eedg,53,3952
gebi,53,152
ggci,53,9052
hijh,53,7952
iaag,53,1852
baif,54,9653
behj,54,8753
defa,54,9053
dicd,54,8353
gcai,54,9053
gfgc,54,9453
gicc,54,1053
hfgj,54,8553
aiad,55,5554
dddc,55,54
ejdc,55,154
gdeh,55,4054
gjea,55,54
hjhd,55,3854
jdda,55,4454
jgag,55,7954
jjbd,55,5854
adhf,56,9855
bbgb,56,6955
bhdj,56,6355
ejbb,56,3955
ejfd,56,5755
ejhe,56,9455
hbfe,56,4555
iajf,56,2955
jacd,56,7255
jcjg,56,5255
jjcj,56,1055
acbf,57,3356
afed,57,7356
chgb,57,156
dcdf,57,2656
djca,57,356
ifee,57,3156
jfea,57,4756
aefb,58,4857
cabd,58,3657
cfcf,58,5257
ecje,58,4657
gabj,58,457
ibih,58,2857
ijcc,58,9757
jbbf,58,9257
jdeg,58,8857
afge,59,3058
bdce,59,4758
bjfe,59,1958
dffi,59,5258
ficg,59,658
bica,60,2559
caib,60,259
ccgf,60,4459
ciei,60,6259
edbi,60,6759
edha,60,6559
fhff,60,1159
gafa,60,8859
ifbi,60,4359
ifdj,60,7859
jege,60,659
jjga,60,8559
aaeh,61,2060
aaje,61,5260
bebg,61,3160
bfbd,61,4760
caga,61,2660
fbae,61,7760
feag,61,6760
gffh,61,6860
hdfj,61,9960
icie,61,9160
jbjj,61,1660
cgif,62,4461
ebga,62,5861
gfca,62,5461
gidi,62,9061
icbg,62,5561
agbe,63,7662
fegj,63,8762
gfhi,63,7662
hcii,63,3562
ihbc,63,862
bage,64,8363
bjej,64,2963
efej,64,6063
ifac,64,4963
jdcf,64,7263
bihi,65,9964
dcbe,65,7764
efhf,65,864
fbeg,65,6264
fbjd,65,3164
ifha,65,8864
jgjf,65,6364
adej,66,5365
afcc,66,8565
aijc,66,9965
dagh,66,7265
fadd,66,3465
fbcf,66,3765
fihd,66,7765
fiij,66,9665
gagg,66,7665
geac,66,1665
heea,66,3765
idff,66,9565
abgf,67,7466
adah,67,566
bhac,67,6166
bhee,67,8366
cged,67,6866
dbfj,67,4366
dhje,67,3466
djbf,67,3266
eceh,67,9766
eiea,67,5066
ejch,67,7366
ejei,67,5866
ffbj,67,3666
jffg,67,9566
ajcb,68,9067
baja,68,1767
bbic,68,2767
biid,68,5167
chdf,68,5567
eeid,68,9667
fcbh,68,1767
gbbg,68,4167
gbec,68,4667
gfdg,68,4067
hfdc,68,1967
icfi,68,1267
igfh,68,7167
ihdd,68,8967
abjb,69,868
afab,69,7768
agic,69,5768
cjbj,69,4468
dfie,69,68
diig,69,9168
hgbj,69,8268
iahe,69,8168
ibce,69,2868
jfgb,69,3868
aeda,70,6169
cccd,70,669
cffb,70,9969
cjih,70,7969
ddfd,70,2069
dejc,70,6169
febb,70,3869
fech,70,6469
ghfb,70,7069
gjdf,70,1269
idga,70,7369
adia,71,8170
bcag,71,2470
bfcj,71,2070
eihh,71,3470
geha,71,7470
jaha,71,5870
jcci,71,3070
jhhb,71,9070
aaba,72,8471
caai,72,3371
cibb,72,6071
dcea,72,7171
dgff,72,9371
ggdd,72,2371
hbci,72,6671
icec,72,2971
afif,73,5072
bdgg,73,1172
cacj,73,3772
cgcc,73,3372
ciag,73,5572
dhba,73,572
ebai,73,6372
gdaf,73,9372
gdje,73,9672
gjfg,73,7472
hghb,73,3272
befi,74,9273
dfgd,74,6473
dhhd,74,4973
fddf,74,2173
fiba,74,3373
fifc,74,1673
geee,74,4273
ghjd,74,4273
hcgh,74,7473
hjaf,74,7573
iedb,74,4973
jdhc,74,4873
jhad,74,7873
acdg,75,4374
addd,75,174
afdi,75,6174
bbji,75,6074
fgaa,75,1474
fieh,75,7274
jadj,75,6974
jefj,75,374
aadb,76,6175
acid,76,7575
cdhi,76,1175
dfbg,76,5975
eadh,76,4675
gibh,76,8175
iefc,76,775
igdg,76,9875
ihfe,76,9075
jdii,76,675
jedi,76,1875
ajgd,77,9176
eafi,77,9676
ejgj,77,1976
gaih,77,9376
gifj,77,7576
ijed,77,1976
jcdd,77,376
jfaj,77,6376
bgij,78,8677
gccj,78,1777
gdcg,78,7977
hagc,78,9877
hbah,78,7977
heji,78,3777
hjcg,78,6977
aiih,79,4878
bjah,79,1378
cddg,79,5078
cdgc,79,8378
dgde,79,1278
eegc,79,7378
efia,79,7678
ffef,79,9378
fgbg,79,6578
hddi,79,6278
hehh,79,1878
hfjf,79,5278
iijd,79,5078
jcah,79,6678
bfai,80,8579
bgje,80,2679
bidg,80,2079
cdca,80,5579
ceia,80,1979
dafb,80,779
fefd,80,2579
fjee,80,6779
ggej,80,679
hahi,80,1579
hcda,80,3179
hfhe,80,5379
icaa,80,1179
igca,80,7179
aceb,81,4780
ahdc,81,80
bfff,81,4080
bgaf,81,5980
bgdb,81,2880
fcfj,81,4680
fgfi,81,2480
gchg,81,1980
heaj,81,8380
hffd,81,7380
icgd,81,6480
afbh,82,9181
djid,82,6781
igid,82,7081
jdfb,82,8981
acgc,83,3082
bhcd,83,8882
bjdd,83,582
cajh,83,9782
cgdi,83,8382
eacb,83,6382
eccg,83,4382
eigb,83,7182
gaef,83,5182
ighi,83,4882
jjhg,83,9582
cfii,84,7683
chji,84,4483
cjgg,84,1183
fajg,84,8183
giab,84,1783
hdif,84,8883
heic,84,8283
abac,85,4584
baab,85,9684
bbea,85,2884
bhbi,85,5384
cbaf,85,3184
ddjf,85,2484
fcdi,85,1184
fhai,85,1384
fhde,85,2784
ifjb,85,5284
iicf,85,8184
jfic,85,4284
aegh,86,4585
cbba,86,685
dada,86,4085
edee,86,7885
figi,86,9885
hgih,86,4185
hhfi,86,6585
hicj,86,8085
ieaf,86,4185
jdgh,86,5885
begd,87,686
bjci,87,5886
cjhb,87,6386
dcaj,87,1186
dcji,87,7286
diac,87,2586
fcab,87,9486
fhhg,87,4486
gbhj,87,86
hjfc,87,286
ibbj,87,2686
ijja,87,8986
abig,88,6687
aihb,88,887
caff,88,6887
cdid,88,487
djgc,88,4787
gcib,88,9487
ibjc,88,6887
cdeb,89,6588
dbbh,89,388
dgga,89,8488
dhij,89,1588
egjd,89,7988
eiic,89,9588
faah,89,3888
fbda,89,3588
hadg,89,2888
hgef,89,888
jidh,89,588
jihj,89,988
becb,90,6789
ccig,90,4989
cihe,90,3789
daii,90,3589
geig,90,789
haid,90,5789
hdab,90,1289
jbdg,90,789
jebh,90,189
bacc,91,9190
cigj,91,3590
fahf,91,8790
hjgi,91,1090
iagj,91,890
iida,91,4690
bhha,92,7891
dibi,92,4891
fdea,92,7191
ijdi,92,7291
bbfg,93,8592
bcei,93,1792
cbgi,93,9892
ddag,93,8792
eifg,93,9392
hgfa,93,492
abha,94,8393
bfde,94,7193
chic,94,1593
efah,94,9193
eibe,94,3893
fcja,94,7193
gedj,94,6793
beaa,95,6894
bghd,95,294
cbhd,95,7294
cfhc,95,9094
dhgi,95,5294
ebhg,95,6894
ehja,95,7494
ffih,95,3794
fjac,95,1994
fjcd,95,7994
ggbc,95,9594
hbjg,95,194
iabb,95,4694
jgdc,95,6494
dbcc,96,8595
djhi,96,2595
ebde,96,2195
ebff,96,8795
eebf,96,3395
fgec,96,4795
fhga,96,595
ghda,96,5795
hfei,96,6195
hihg,96,3795
aejd,97,3796
agji,97,3196
aigg,97,3596
ccdj,97,3796
ijfj,97,3396
jiaa,97,2096
bfib,98,1497
cgfj,98,5897
daeg,98,7197
ecgi,98,7197
egda,98,9497
gjbe,98,5497
jaig,98,5397
cgja,99,298
dajd,99,7898
eeeb,99,498
fdgb,99,8598
fdhh,99,598
ffgg,99,8798
gbgd,99,8698
gdij,99,8798
gfeb,99,6998
gheg,99,7898
jdae,99,3398
jibg,99,6398
bedh,100,2299
bigc,100,9699
cich,100,1899
eghc,100,9399
fbhc,100,4099
gegf,100,4999
gejb,100,6099
hbbc,100,8999
iach,100,4999
iccb,100,9099
jcia,100,3399
bgfd,1,8100
bghe,1,2300
bhbj,1,6500
eche,1,8800
faib,1,5300
hifg,1,6700
ibfb,1,4600
jaef,1,4500
jfbf,1,5800
afdj,2,5501
ceib,2,1801
dhdc,2,7601
fibb,2,4301
hfej,2,1801
iccc,2,101
idhh,2,2501
ihga,2,5501
jcde,2,3301
acfi,3,2402
aeje,3,6802
bhhb,3,7602
cagb,3,8902
ciia,3,5902
fjhb,3,9002
gfgd,3,7302
hedg,3,9502
ijbi,3,6102
jjaj,3,9202
ajge,4,2903
bhef,4,6903
cecj,4,3003
cjae,4,7003
dahd,4,3103
fcbi,4,2903
heca,4,1603
aigh,5,2004
baha,5,2904
dceb,5,8304
ddah,5,8704
eibf,5,8204
fhgb,5,1304
gafb,5,7504
ghfc,5,4504
hgjd,5,1904
ibgh,5,9304
acaa,6,7405
cddh,6,1505
cejh,6,605
cheb,6,1805
egdb,6,9405
fbdb,6,3405
hbai,6,8805
iiij,6,4505
jbhj,6,5005
jjfg,6,2705
aahe,7,1006
bbdg,7,1906
bjff,7,2506
cibc,7,9706
cife,7,6
fdeb,7,7606
hagd,7,4506
hhdi,7,106
ieag,7,7906
ihde,7,9906
ihhg,7,2606
jdba,7,8706
jdfc,7,306
afig,8,4607
facj,8,8607
fccd,8,207
gfdh,8,407
jddb,8,207
bfaj,9,5408
cebd,9,7808
chhi,9,4208
dgea,9,708
gaae,9,808
icja,9,6608
idbe,9,108
aajf,10,8309
aehd,10,9309
bdae,10,8909
bdjd,10,3409
dcgc,10,6509
dgbe,10,309
djfi,10,2509
ehgf,10,2609
gdhe,10,5209
jace,10,9509
jcbd,10,1209
jgah,10,309
afbi,11,1510
afee,11,6610
cbhe,11,9610
ddjg,11,1810
dfcc,11,6610
eabh,11,5810
eaif,11,8210
fade,11,9810
gdbb,11,8810
heeb,11,7310
hfah,11,8510
hhcc,11,1310
jibh,11,5210
ajcc,12,3111
bacd,12,8711
bjib,12,9411
dcbf,12,4711
dehc,12,3911
dhgj,12,4211
djec,12,6211
eegd,12,6611
fbba,12,9011
gdfd,12,6311
hbhg,12,11
idfg,12,1711
igaa,12,5911
jjic,12,4711
dhei,13,1012
dibj,13,3712
eaed,13,5812
fahg,13,2212
fbfc,13,1812
gcaj,13,8812
jejb,13,412
jjhh,13,3012
aaag,14,8413
aecg,14,5613
bajb,14,6013
bdfb,14,9413
ecbb,14,3513
fgif,14,6613
gfhj,14,9913
ghaf,14,7913
hdbi,14,7113
jfhi,14,6913
jfid,14,5613
jiif,14,7313
abbj,15,6714
dcfh,15,4914
ehee,15,3714
fbgi,15,4914
gdei,15,814
gheh,15,9214
hihh,15,4314
iffa,15,6614
iifc,15,5114
ijgf,15,2014
bege,16,6915
cjii,16,7315
ebaj,16,1015
gbed,16,1415
abfa,17,8916
ajab,17,5316
bcej,17,5016
degh,17,7316
djaa,17,5716
eaja,17,5416
eijj,17,4616
gicd,17,616
haec,17,6516
ifgg,17,8616
jabj,17,416
jecd,17,3516
aagj,18,7117
cbag,18,7017
eiid,18,8017
fcha,18,3717
ggib,18,617
ggjh,18,5817
idgb,18,7217
afac,19,5718
cgha,19,4518
ddfe,19,8318
hcgi,19,7318
icfj,19,6118
jhgh,19,3818
bggj,20,5519
decf,20,1719
fbaf,20,3019
ggde,20,1019
gghg,20,7319
hgda,20,4119
iadd,20,2119
iahf,20,6819
iejf,20,1819
agdg,21,7220
ajif,21,9920
chbf,21,9820
djgd,21,9220
fhji,21,4020
fich,21,320
gcea,21,4220
iicg,21,720
jegf,21,3620
aida,22,721
bbgc,22,9121
befj,22,4221
ccjc,22,2521
dgfg,22,2221
fjjc,22,5821
hadh,22,7721
hehi,22,2621
jajc,22,3721
jbdh,22,7121
beja,23,7922
cbgj,23,4922
ciah,23,3222
dcca,23,9622
dffj,23,7622
fddg,23,5722
hjfd,23,4022
ifad,23,2722
jfgc,23,8422
acie,24,2823
cbjf,24,7623
dbac,24,5523
egaf,24,6023
ejbc,24,9923
gebj,24,8023
haaa,24,4523
iedc,24,9623
afgf,25,2524
aggc,25,1724
bbeb,25,2424
cahh,25,7824
dijc,25,5924
eedh,25,2124
feej,25,3624
gdch,25,924
jige,25,4424
caea,26,4425
ddbc,26,4025
dhch,26,2725
djcb,26,6725
ecgj,26,1425
heid,26,7125
hhfj,26,5225
hiaj,26,4625
iddf,26,125
iigi,26,1425
acdh,27,4426
bjga,27,8126
cdfi,27,6126
deda,27,1326
gcgb,27,4126
ghhd,27,8726
ibae,27,3226
iced,27,626
jeac,27,4926
ceai,28,4327
edfa,28,8027
efga,28,227
ejdd,28,2627
fajh,28,2827
hdcd,28,7327
bigd,29,6028
cfeh,29,3828
djdh,29,328
djie,29,6128
ffgh,29,6928
fjce,29,4328
ijac,29,128
ijig,29,9728
jhae,29,4328
cehg,30,9429
cgig,30,2529
diad,30,5729
dice,30,3629
efde,30,6229
haie,30,6229
hgcf,30,129
icab,30,4129
idea,30,8329
ijdj,30,4529
jedj,30,1629
bjjh,31,330
ccbj,31,8630
dfge,31,9430
egeh,31,9730
fbcg,31,2730
ghcg,31,6830
hhed,31,1330
ijee,31,9330
afcd,32,531
afha,32,5131
bgjf,32,2331
cbbb,32,8931
eifh,32,3231
ejci,32,2031
fbhd,32,6131
hbga,32,7531
hdac,32,4631
ahhf,33,6432
dbcd,33,4132
dbgf,33,732
edjc,33,9732
gjgc,33,6132
hgii,33,3432
aefc,34,7233
ahbc,34,3533
cbfd,34,233
fehf,34,1033
fhaj,34,1833
gfbg,34,6333
hdig,34,5233
hfdd,34,3533
jcjh,34,6433
acgd,35,6634
aghi,35,5434
ahfe,35,3534
bcah,35,3534
bjhg,35,6534
deeg,35,1434
eadi,35,1534
ebea,35,6834
edbj,35,6334
eghd,35,8534
fhic,35,2034
gehb,35,6734
iebb,35,7434
jgfe,35,7334
jgia,35,2634
ahdd,36,7935
bcfe,36,435
cbei,36,6035
edef,36,4035
eeie,36,1435
ffeg,36,1635
igcb,36,8735
bffg,37,4236
cega,37,1336
dfdi,37,436
ebbe,37,1736
egba,37,3236
ejjg,37,5036
gbdi,37,2236
ggga,37,2536
hhif,37,7136
ibda,37,4536
jhcf,37,836
aabb,38,3837
aedb,38,3237
dcid,38,6437
deii,38,7937
dfab,38,8937
dghh,38,2137
hjbb,38,1337
ieei,38,4437
bihj,39,6338
chgc,39,9638
cijg,39,5938
giha,39,1838
